source_deposit,LABEL,LONGITUDE,LATITUDE,SOURCE,PROVINCEID,OCCURRENCE_NAME,CLASS,STATE,COMMODITY_NAMES,gravity_iso_residual,gravity_cscba,gravity_cscba_1vd
,0,117.3906,-30.94810000000001,other_deposit,,Lake Cowcowing North,mineral deposit,WA,Gypsum,-147.25022888183594,-418.79144,-933.3172
,0,131.05558177729563,-20.09413594878934,blank_area,GA.GeologicProvince.468269,,,,,-305.490966796875,-609.1871,-2265.6965
Gooleys,1,149.04168535401678,-33.53231486683812,positive,,,,,,347.609619140625,-182.39348,19.823872
,0,118.689,-22.88920000000002,other_deposit,,Railway-Railink / United Minerals,mineral deposit,WA,"Unspecified/Unknown, Phosphorus, Alumina, Iron",-118.31497955322266,-667.05707,-967.1116
Town Creek,1,146.7753705724616,-20.441758488103872,positive,,,,,,401.97821044921875,198.52554,880.6862
Kelly,1,119.87179604467192,-21.81820173944952,positive,,,,,,-73.04205322265625,-376.55225,1474.6188
,0,129.97457732004762,-16.75377329482931,blank_area,GA.GeologicProvince.467208,,,,,-8.326146125793457,-231.84593,-1119.0847
,0,136.82270855474516,-23.42200494958889,blank_area,GA.GeologicProvince.468269,,,,,207.42742919921875,11.991998,3796.3032
Mt. Poole,1,152.41087374540123,-29.833115530591325,positive,,,,,,251.75033569335938,-197.77032,-495.12082
,0,113.9822,-23.67910000000003,other_deposit,,Gnargoo Range 3,mineral deposit,WA,Limestone,-39.25678634643555,-49.25846,-409.5845
Racecourse (Bushranger),1,149.69667217133335,-33.85900104550848,positive,,,,,,278.4875183105469,-355.11664,1342.3339
,0,132.0766046832378,-23.713631844393355,blank_area,GA.GeologicProvince.364772,,,,,-841.2273559570312,-1441.3805,-1573.259
,0,139.3507,-34.45250000000001,other_deposit,,ANNA,DEPOSIT,SA,Coal - undifferentiated,30.06275749206543,-91.81869,-2932.1936
,0,116.7605,-22.308099999999968,other_deposit,,Zorb,Deposit - Unspecified,WA,"Alumina, Unspecified/Unknown, Phosphorus, Iron",-57.9896240234375,-403.1264,-301.87088
,0,115.70080000000002,-22.92790000000005,other_deposit,,White Rocks Quarry 2 - White Rocks White,mineral deposit,WA,"Marble, Dimension stone",83.10029602050781,-83.49592,-183.07616
Titov,1,146.7006251137056,-20.02463042671397,positive,,,,,,417.5085144042969,209.04654,895.96045
Greenvale Project (Cockie Creek deposit),1,144.7396054300603,-19.066638303209203,positive,,,,,,584.2214965820312,94.453865,-35.537437
,0,118.0469,-34.97669999999999,other_deposit,,Nanarup Road Lots 101 and A7 Nanarup / Nanarup AgLime,mineral deposit,WA,Limestone,-524.1229858398438,-333.806,-3835.2083
Town Creek,1,146.76346147140697,-20.43734201822575,positive,,,,,,408.98956298828125,203.60178,755.2004
Kiwi Carpet,1,150.89374740816555,-24.682929449080724,positive,,,,,,179.1075897216797,-97.345474,-3507.116
Kitticoola,1,139.12860791580758,-34.83431886920394,positive,,,,,,22.15712547302246,-113.22,324.05286
Marsden,1,147.59095302449276,-33.75681641411677,positive,,,,,,149.54176330566406,-90.346954,-624.75134
Dogwood,1,148.00282356914576,-37.55176850413125,positive,,,,,,203.2844696044922,-100.65886,1119.7025
Mt. Leslie,1,140.15418193043152,-20.351412116470783,positive,,,,,,492.72821044921875,293.66034,595.2103
Moonmera,1,150.3703255449643,-23.60332304869165,positive,,,,,,402.03790283203125,291.09372,-954.0361
,0,137.72563948746082,-21.122642771391817,blank_area,GA.GeologicProvince.529556,,,,,-128.7760467529297,-324.74173,-1505.4034
Boddington,1,116.38213715764113,-32.721407107344625,positive,,,,,,165.43914794921875,-45.980915,-12.247796
,0,133.06474947054355,-25.566679174328645,blank_area,GA.GeologicProvince.466901,,,,,-640.4142456054688,-1048.4635,-1327.1956
,0,135.8449,-34.72250000000004,other_deposit,,LOMAX,DEPOSIT,SA,"Uranium, Uranium oxide",182.21400451660156,173.82684,-920.22986
Mount Turner,1,143.37276456401986,-18.251918059221826,positive,,,,,,80.7101058959961,-184.9438,-2470.0974
Gooleys,1,149.0827339424646,-33.557695628443106,positive,,,,,,337.4198913574219,-200.61833,531.3003
Ben Mohr,1,148.89824293854906,-21.25887139990101,positive,,,,,,176.33984375,29.080557,-1001.90906
,0,120.8848,-22.016500000000043,other_deposit,,Honey Bee 1,mineral deposit,WA,"Manganese, Iron",-119.06875610351562,-443.80374,-85.8333
,0,126.5382700495708,-18.36054527032195,blank_area,GA.GeologicProvince.468269,,,,,106.48780059814453,-145.38351,-418.92743
,0,142.533,-27.251200000000004,other_deposit,,ALRUS ONE,OPERATING MINE,QLD,Opal,0.44013893604278564,-115.79488,-109.63153
,0,131.8893132316705,-20.062510043101632,blank_area,GA.GeologicProvince.468041,,,,,-333.8985900878906,-620.4623,-1335.3549
,0,149.5153195532467,-30.560673758043173,blank_area,GA.GeologicProvince.27354,,,,,39.922061920166016,-219.09949,-355.53464
Endeavour E-28,1,148.04896238913523,-32.93261349729683,positive,,,,,,102.64147186279297,-180.30408,-1442.6085
Briggs,1,150.71933416451446,-23.95924525102732,positive,,,,,,224.88851928710938,65.96677,-2224.2158
,0,146.0803,-17.755699999999997,other_deposit,,STEPHENSON RD (SUBLOO),OPERATING MINE,QLD,Gravel,357.7978515625,248.59828,-371.344
Tartana project,1,144.26799182706387,-16.934886647973695,positive,,,,,,245.85040283203125,-32.41183,571.74396
,0,134.10864951277816,-23.481475616555013,blank_area,GA.GeologicProvince.466901,,,,,-188.83987426757812,-734.07465,-610.321
,0,121.6238,-30.5707,other_deposit,,Breakaways Alunite,mineral deposit,WA,Alunite,-165.52438354492188,-490.5551,-51.755547
,0,128.16894081040112,-22.060508871867697,blank_area,GA.GeologicProvince.364771,,,,,47.107261657714844,-286.8737,538.19635
Yiddah,1,147.30436477463172,-34.04982048573674,positive,,,,,,302.2035827636719,81.47356,2893.9116
Halls Creek (Bommie deposit),1,127.51661791699128,-18.452580853448737,positive,,,,,,141.01025390625,-184.52727,-245.40279
,0,117.72,-32.38450000000002,other_deposit,,Smiths - Jubuk,mineral deposit,WA,Kaolin,-109.39024353027344,-379.46783,-1125.1001
,0,117.09090000000002,-20.6889,other_deposit,,Mt Anketell A,mineral deposit,WA,"Iron, Magnetite",26.69769859313965,20.483702,3161.6582
,0,139.0642,-35.101900000000015,other_deposit,,WEGENERS,deposit,SA,Sand - undifferentiated,-3.872093439102173,-107.8655,-910.776
,0,116.6552,-31.3091,other_deposit,,Goomalling,mineral deposit,WA,"Clay, Kaolin",-2.338557481765747,-216.99797,-350.9022
Cadia Hill-Cadia Quarry,1,148.9999705522587,-33.44302505334764,positive,,,,,,336.365966796875,-178.67801,688.26074
,0,136.21548360370736,-22.38838670472526,blank_area,GA.GeologicProvince.467256,,,,,186.41270446777344,-101.057724,-352.31644
,0,119.54720000000002,-21.5276,other_deposit,,Hartigans,mineral deposit,WA,"Tantalum pentoxide, Tin oxide/cassiterite, Tantalum",-434.1179504394531,-720.3968,-4193.661
,0,121.85994798033607,-22.766053510310687,blank_area,GA.GeologicProvince.466191,,,,,22.756649017333984,-334.01474,1264.2041
Gibraltar Rock,1,152.3906317968117,-26.112066034139847,positive,,,,,,213.91641235351562,43.46248,-1802.0165
,0,150.4439,-23.16119999999998,other_deposit,,CAVES,OPERATING MINE,QLD,Unspecified/Unknown,355.0094299316406,307.75204,662.60364
Kiwi Carpet,1,150.87197121489126,-24.66267624089244,positive,,,,,,184.04922485351562,-85.07641,-3808.0266
Struck Oil,1,150.46168463469888,-23.576029594618152,positive,,,,,,362.5037536621094,272.71207,2225.4727
,0,138.2388283551191,-23.697809143342543,blank_area,GA.GeologicProvince.529302,,,,,107.501220703125,-1.1747757,-496.65823
,0,115.3589,-22.77450000000001,other_deposit,,Uaroo 10,mineral deposit,WA,Lead,166.03543090820312,73.43058,338.42642
,0,134.58272526293393,-18.35678631762028,blank_area,GA.GeologicProvince.529556,,,,,95.25725555419922,-95.29071,115.032776
,0,122.2255,-17.84830000000001,other_deposit,,Coconut Wells Old,mineral deposit,WA,"Gravel, Aggregate - undifferentiated",14.127647399902344,-2.829073,551.05646
,0,119.5881,-20.852900000000016,other_deposit,,Pear Creek Chert,mineral deposit,WA,Chert,233.5576629638672,105.30125,2448.0242
Kangiara,1,148.770771731622,-34.6464550738812,positive,,,,,,52.677513122558594,-436.61386,-1434.6488
,0,124.44648670782956,-23.043149540511752,blank_area,GA.GeologicProvince.468269,,,,,-97.93359375,-408.06482,260.16284
,0,138.3371,-34.50819999999998,other_deposit,,PORT PRIME,MINE,SA,"Sea shells / shell grit, Limestone",78.77464294433594,12.226762,225.19911
,0,135.74822693540196,-18.72442303836677,blank_area,GA.GeologicProvince.529556,,,,,170.00100708007812,-23.216684,2716.1533
Ridgeway,1,148.95076457385784,-33.43449401797886,positive,,,,,,346.5243835449219,-168.57303,1314.196
Copper Hills,1,119.95396530323374,-21.67768033762817,positive,,,,,,-73.29175567626953,-382.8156,-273.64587
,0,139.4956,-30.151600000000023,other_deposit,,FOUR MILE WEST,deposit,SA,"Uranium, Uranium oxide",39.720943450927734,-117.29532,-1013.2939
,0,143.0681,-35.92830000000004,other_deposit,,Birne,mineral deposit,VIC,"Ilmenite, Leucoxene, Monazite, Rutile, Xenotime, Zircon",-56.66746139526367,-147.05136,919.9246
Ruddygore,1,144.53440985736333,-17.111678511039376,positive,,,,,,269.404052734375,-90.53464,-676.6999
,0,136.8708257954599,-21.60197746165435,blank_area,GA.GeologicProvince.529556,,,,,156.21363830566406,-73.31992,1429.5697
,0,136.95164248727292,-25.77508834246622,blank_area,GA.GeologicProvince.529302,,,,,-47.719261169433594,-107.64336,344.39807
Kingswood,1,148.02926222727567,-32.37819039785966,positive,,,,,,234.66294860839844,-9.743228,44.989136
,0,139.384,-34.31099999999997,other_deposit,,CRAIGIE PLAINS NO.2,deposit,SA,Gypsum,171.535888671875,31.09998,3009.6108
,0,142.0121323613915,-33.2704243565742,blank_area,GA.GeologicProvince.550808,,,,,58.3541374206543,7.274851,1880.2211
,0,147.01788748458483,-27.42050668639298,blank_area,GA.GeologicProvince.27354,,,,,-24.502073287963867,-237.51358,-376.47067
,0,121.2442,-30.7666,other_deposit,,White Foil North Borrow Pit,mineral deposit,WA,Gravel,-242.54962158203125,-585.65753,236.27974
,0,148.86103149326888,-22.69585815638661,blank_area,GA.GeologicProvince.449962,,,,,278.0382080078125,127.29166,-29.337442
Greenvale Project (Cockie Creek deposit),1,144.76798354606314,-19.09467699024995,positive,,,,,,596.9218139648438,113.63704,112.75526
,0,138.72040000000004,-33.8815,other_deposit,,MELROSE FARM,deposit,SA,Clay,119.74198913574219,-97.18342,-231.46036
Riverhead,1,150.7286973153959,-24.05673353487234,positive,,,,,,268.9521179199219,79.680954,-2231.032
,0,149.33599139989656,-24.93857399737376,blank_area,GA.GeologicProvince.530059,,,,,242.7247314453125,-26.599096,137.80194
,0,115.41552897193507,-25.609713855324188,blank_area,GA.GeologicProvince.464192,,,,,100.7859878540039,-89.00562,-8.211316
Waitara,1,148.82172730896266,-21.846854451995817,positive,,,,,,377.4602966308594,198.42914,-520.816
,0,131.96515391092643,-15.42622302564823,blank_area,GA.GeologicProvince.557149,,,,,27.792722702026367,-130.05725,-127.968544
Moorilda,1,149.3666493631209,-33.6106551484,positive,,,,,,266.763427734375,-333.38248,1097.4886
,0,119.266,-30.018400000000018,other_deposit,,Windarling Range Group,mineral deposit,WA,"Phosphorus, Iron",30.244443893432617,-347.39307,3087.4429
,0,127.72961245577189,-27.03490040161517,blank_area,GA.GeologicProvince.22115,,,,,-358.7164611816406,-733.74384,362.75928
Bank,1,146.7447508275128,-20.131544806564023,positive,,,,,,316.25201416015625,115.572266,-1172.5559
,0,125.7959,-14.806800000000036,other_deposit,,South Plateau 2,mineral deposit,WA,Bauxite,255.74862670898438,113.48013,-167.99332
,0,136.8502570846716,-26.0239355258099,blank_area,GA.GeologicProvince.529551,,,,,-106.3680191040039,-163.29005,-11.417404
Struck Oil,1,150.47761238075455,-23.599305479375925,positive,,,,,,361.914794921875,267.8713,1564.8268
,0,121.7185,-24.533500000000025,other_deposit,,Lake Aerodrome NW Potash - Beyondie,mineral deposit,WA,Potassium,-176.6262664794922,-627.9168,-1028.8588
,0,141.39186136685387,-20.408144905915016,blank_area,GA.GeologicProvince.559204,,,,,207.42613220214844,102.40693,1058.618
Yeoval,1,148.61575343611844,-32.71835122629893,positive,,,,,,238.5199737548828,-129.3485,-556.909
Central Cowal,1,147.47758525941214,-33.644492481418986,positive,,,,,,170.78558349609375,-52.977165,439.2104
Cargo,1,148.79226392494243,-33.44034724797456,positive,,,,,,251.7205810546875,-205.4767,-552.19836
Hopetoun,1,147.98725720350143,-32.98986207668035,positive,,,,,,92.74527740478516,-181.08627,-2767.944
Beaks Mountain,1,147.58112421893244,-19.968254388724723,positive,,,,,,395.1982421875,295.09384,-1831.4261
Bowen Park,1,148.878787174105,-33.32542786538363,positive,,,,,,232.9064178466797,-258.65958,-630.2427
Mandamah,1,147.32997902953431,-34.16600414910325,positive,,,,,,276.87994384765625,51.855854,1421.0603
,0,123.62095194384476,-26.240053154956684,blank_area,GA.GeologicProvince.464632,,,,,-117.14537811279297,-513.1826,292.6362
Dimbulah,1,145.073684893959,-17.21316859936778,positive,,,,,,260.2854309082031,-183.73347,-499.7701
,0,146.10808872162198,-29.82114620105605,blank_area,GA.GeologicProvince.20489,,,,,137.3853759765625,30.521915,-406.9585
,0,148.6973073166727,-31.56543181618023,blank_area,GA.GeologicProvince.27354,,,,,-18.686918258666992,-301.55893,-780.83185
,0,132.0521,-29.675799999999963,other_deposit,,SHERRIN,deposit,SA,Heavy minerals,24.534955978393555,-149.43423,377.74615
Estoril,1,147.41326859959102,-34.24064812527004,positive,,,,,,269.8450927734375,34.680515,3019.7668
,0,145.69166658922535,-26.00395501324792,blank_area,GA.GeologicProvince.550790,,,,,-15.574236869812012,-306.01364,-570.52606
,0,124.23112871367654,-25.21403313612533,blank_area,GA.GeologicProvince.466902,,,,,-403.0313720703125,-799.8536,-1251.4098
,0,146.2251,-36.29850000000004,other_deposit,,Unnamed Flourite Occurrence,mineral deposit,VIC,Fluorite,-114.24935150146484,-339.61194,-1501.4597
Calliope,1,151.2075411614958,-24.06680218675973,positive,,,,,,268.9684753417969,153.61522,-290.96762
Kangiara,1,148.76074648957314,-34.65474681393846,positive,,,,,,54.277854919433594,-435.70233,-1382.424
,0,116.0014,-30.262900000000013,other_deposit,,Gingima (Jingemia) Cave Guano (70),mineral deposit,WA,Phosphate,-126.8292236328125,-345.0567,1294.2432
,0,148.52537402145236,-25.276912446440367,blank_area,GA.GeologicProvince.530059,,,,,265.43597412109375,-132.40146,-83.00962
,0,115.84094524262606,-25.688765948584027,blank_area,GA.GeologicProvince.466901,,,,,-224.75473022460938,-459.45752,-2172.6262
,0,138.1309,-30.798100000000005,other_deposit,,MORISHS ADIT,MINE,SA,Lead,151.03555297851562,18.604864,2045.5682
,0,118.8464,-22.924099999999985,other_deposit,,Packsaddle 1 West,mineral deposit,WA,Iron,-86.7616958618164,-631.81726,-193.7116
Calgoa,1,152.18188110435918,-25.852194413081207,positive,,,,,,257.6778564453125,55.916405,-1955.7874
,0,119.75929999999998,-23.62060000000008,other_deposit,,Newman / Boral,mineral deposit,WA,"Aggregate - undifferentiated, Granite",-280.9380187988281,-769.163,-1581.6915
Mount Turner,1,143.3694407901187,-18.2408964004527,positive,,,,,,72.8036117553711,-187.51862,-2405.874
,0,129.58164963743206,-18.561221927364976,blank_area,GA.GeologicProvince.467226,,,,,240.0121612548828,-99.16476,468.18823
Eurowie,1,147.42429916841795,-33.84276454132544,positive,,,,,,140.9446258544922,-76.89152,1185.2358
Rosevale,1,147.35093764206133,-34.317513143668904,positive,,,,,,206.4882354736328,-29.842577,789.62744
,0,135.66515480949147,-19.49310914039604,blank_area,GA.GeologicProvince.529556,,,,,48.802589416503906,-153.80768,-209.69292
,0,141.4998,-37.21389999999998,other_deposit,,MOREE,deposit,SA,Basalt,84.68859100341797,-42.340088,-780.1059
,0,136.441,-33.66299999999999,other_deposit,,SHANNON CREEK,DEPOSIT,SA,Dolomite,154.40159606933594,48.82225,3211.2961
,0,114.4612,-26.69840000000001,other_deposit,,Borrow Pit Calcrete 5,mineral deposit,WA,Caliche,-55.29670333862305,-155.84828,-993.1505
,0,124.86015468909989,-23.975171011454083,blank_area,GA.GeologicProvince.466902,,,,,-280.9461975097656,-627.59607,-847.3159
Copper Hill,1,148.88347361529125,-33.03923599415771,positive,,,,,,255.94476318359375,-208.23798,891.24084
,0,131.05563893073796,-20.5203348095976,blank_area,GA.GeologicProvince.468269,,,,,9.480381965637207,-330.64227,-1871.3569
,0,116.85588665161065,-23.869772708125065,blank_area,GA.GeologicProvince.464560,,,,,83.6409683227539,-253.50288,1188.7845
,0,136.4539867087354,-18.65454623997225,blank_area,GA.GeologicProvince.468269,,,,,19.639413833618164,-189.18971,-309.5644
Cargo,1,148.78252266859369,-33.413299159941545,positive,,,,,,263.9718322753906,-202.13332,-248.75194
,0,116.3599,-22.795000000000048,other_deposit,,Wyloo Marble,mineral deposit,WA,"Marble, Dimension stone",128.8037872314453,-103.98488,872.60614
,0,120.9642,-30.98770000000001,other_deposit,,Ubini Sand,mineral deposit,WA,Sand - undifferentiated,-369.3363952636719,-723.20935,-2805.5442
,0,133.07707785558992,-27.732170030245264,blank_area,GA.GeologicProvince.576283,,,,,-396.0688171386719,-678.35675,-1014.59326
,0,117.35380000000002,-30.72839999999998,other_deposit,,Koorda NW,mineral deposit,WA,Gypsum,-143.7094268798828,-426.21964,-485.674
,0,116.2514,-33.75039999999996,other_deposit,,Boyup Basin / Griffin Coal,mineral deposit,WA,"Coal - undifferentiated, Gravel, Sand - undifferentiated, Sandstone",173.1214141845703,-8.37446,-1309.0936
,0,147.07337761579416,-29.106790546724262,blank_area,GA.GeologicProvince.529302,,,,,-112.11468505859375,-231.61836,-2790.4045
Rosevale,1,147.41465461237806,-34.33037382025648,positive,,,,,,249.65621948242188,2.0921156,779.0001
Endeavour 43 (E43),1,147.4850036824825,-33.74825270343972,positive,,,,,,150.69606018066406,-75.39128,341.06796
Carangera,1,149.21808804056784,-33.37651736811487,positive,,,,,,211.86962890625,-355.38974,375.96408
Homer,1,147.38427129179018,-34.17596597943405,positive,,,,,,291.3312072753906,59.067738,2007.6698
Dairy Hill,1,148.90832760104828,-33.23349590940097,positive,,,,,,270.7879943847656,-223.64165,314.43146
Dairy Hill,1,148.89073023955126,-33.257440265522014,positive,,,,,,230.5279998779297,-261.0338,-1028.0896
,0,120.0135,-20.399700000000024,other_deposit,,Nimingarra B,mineral deposit,WA,"Alumina, Phosphorus, Unspecified/Unknown, Iron",25.849802017211914,-55.77341,-200.60533
,0,150.6659,-23.19570000000006,other_deposit,,BONDOOLA,OPERATING MINE,QLD,Unspecified/Unknown,183.5705108642578,129.60422,-6008.036
Mt. Poole,1,152.37105634872148,-29.86461990434175,positive,,,,,,217.12391662597656,-287.2152,-1498.0822
Gibraltar Rock,1,152.39572047775195,-26.13299661562633,positive,,,,,,211.66542053222656,40.883034,-2069.1426
,0,148.2815,-42.01119999999992,other_deposit,,Friendly Beaches,deposit,TAS,Industrial mineral,14.518815994262695,132.48932,-2108.5522
Racecourse (Bushranger),1,149.67520922432487,-33.84667415463847,positive,,,,,,271.7154846191406,-362.09616,665.6409
,0,127.78984302282949,-19.1997610731736,blank_area,GA.GeologicProvince.468269,,,,,-151.8079833984375,-460.76266,-386.1957
,0,119.9273,-26.5926,other_deposit,,Pizarro,Mine - Openpit,WA,Lead,121.11461639404297,-345.71967,3987.0896
,0,140.6455,-32.524100000000004,other_deposit,,RED DAM,deposit,SA,Iron,227.72007751464844,68.03116,1552.695
Coppin Gap (Spinifex Ridge),1,120.1109145681365,-20.91767433790929,positive,,,,,,50.102230072021484,-106.98457,184.65765
,0,134.5169975529893,-27.231310521150867,blank_area,GA.GeologicProvince.22115,,,,,-236.35081481933594,-435.57947,-906.9258
,0,116.1591,-31.33109999999997,other_deposit,,Areas 8-1 & 8-2 - Bindoon,mineral deposit,WA,"Alumina, Unspecified/Unknown, Bauxite",298.2226867675781,145.93471,8225.2295
,0,136.68031612909874,-18.94980506068869,blank_area,GA.GeologicProvince.468269,,,,,-243.16586303710938,-452.7582,-1383.1223
Kangaroo Hill,1,147.359229576283,-34.14461112172769,positive,,,,,,307.8006591796875,78.722725,3207.4836
,0,144.23681868495592,-29.296048184361588,blank_area,GA.GeologicProvince.20489,,,,,85.0667724609375,-26.635334,439.3722
Coppin Gap (Spinifex Ridge),1,120.11914129790668,-20.891433393973124,positive,,,,,,130.1855926513672,-18.73027,1500.1962
,0,118.5313,-22.930899999999955,other_deposit,,Juna Downs South - Brockman Detritals,mineral deposit,WA,Iron,-23.148378372192383,-571.494,734.0746
,0,118.432,-30.91529999999996,other_deposit,,Calcaling,mineral deposit,WA,"Feldspar, Quartz - undifferentiated, Quartz - smokey, Granite",-168.4116973876953,-477.77142,883.5911
,0,116.5027,-21.99419999999998,other_deposit,,Bungaroo South Western Area,mineral deposit,WA,"Unspecified/Unknown, Phosphorus, Alumina, Iron",-173.80152893066406,-437.87997,-2413.5598
Caravel (Bindi and Dasher),1,116.61436148956136,-30.98376826824232,positive,,,,,,-71.94839477539062,-299.17465,-1723.1085
